experiment_id,baseline,seed,counterexample_mode,eta,hessian_bound_inflation,loading_level,trust_region_radius_rho_pu,uncertainty_scale,certified_false_accept_rate,overall_violation_rate,max_voltage_exceedance_pu,max_thermal_exceedance_percent,certified_coverage_rate,median_solve_time_seconds,p95_solve_time_seconds,nonconvex_escalation_ratio,runtime_reduction_vs_full_nonconvex_percent,compute_optimality_gap_J_pi_minus_J_pi_star,assumption_monitor_alert,delta,regime_buckets,rolling_window_steps,scaling_matrix_mode,update_cadence,target_delta,empirical_violation_rate_percent,coverage_error_pp,mean_utilization_percent,cvar95_violation_magnitude,calibration_overhead_percent,mean_solve_time_seconds,infeasible_interval_count,alpha,beta,customer_weight_scheme,disagreement_scale,gamma_risk_penalty,jain_index,gini_coefficient,worst_decile_curtailment_percent,overall_violation_rate_percent,welfare_objective_value,policy_regret_vs_pareto_frontier,runtime_seconds,dso_baseline_mode,harmonization_profile,solver_pair,stress_case,time_resolution,delta_tool_utilization_percent,delta_tool_violation_pp,shadow_benefit_B_shadow_percent,security_ranking_consistency,reproducibility_pass_rate_percent,mean_runtime_seconds,p95_runtime_seconds
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,11.867346262084453,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.098155365448322,0.09815536544832248,67.73231494471734,0.0268173938327767,8.998516542845309,8.922816738409363,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.234982538665244,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,1.0822893687210264,0.08228936872102643,70.68863062893783,0.013651184497643047,9.097224452052734,7.695475592981386,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,9.471084245404253,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,2.092940535191409,0.09294053519140899,69.75639762129127,0.01568679955223885,9.141062028823978,7.121115973988159,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.992983997443938,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,5.082311548797704,0.08231154879770397,67.68168772688217,0.02065929844155047,11.907134524787928,8.265401501837546,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,12.348927149843774,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,9.884907037188459,-0.11509296281154135,69.1826509621319,0.025391844731219776,8.842615252994596,9.284907631461484,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.701952718487615,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,0.9291963572883614,-0.07080364271163864,71.13573602274542,0.012834374574361153,9.7409240912027,8.04658099134407,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,12.78763756450111,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,1.9039656080346365,-0.09603439196536345,71.80052367029987,0.016133566307618245,9.319628686572914,9.61476508609106,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,11.55592026623233,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,5.132861909941847,0.13286190994184732,66.86423982025651,0.0197294701159011,11.474705501094498,8.688661854310023,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,11.17733732743017,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,10.199826111086743,0.1998261110867432,65.7802788311429,0.027111511884472108,9.62258546598141,8.404013028142984,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,9.732049982021145,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,1.0387121482027422,0.03871214820274216,71.6803418651061,0.013656513951241461,9.69022727219774,7.3173308135497335,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.387738512886319,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,2.3651642450807016,0.36516424508070155,67.83675110246293,0.016104290654850865,10.438609202783624,7.810329708937082,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.952305205102954,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,4.9070206051256,-0.09297939487440043,68.4795904714215,0.018285838928800133,10.140103811101488,8.234815943686431,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,KA02 linear robust UTOPF with static uncertainty scaling,509,,,,,,,,,,,,,10.537808866103767,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.078445234891664,0.07844523489166377,65.42322272730571,0.029088695581425867,10.652241336732672,7.923164560980275,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.01034703484417,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,0.8814771250055478,-0.11852287499445224,70.77152432543538,0.013012528887642049,6.904952620387147,7.526576717927947,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,8.833673171905618,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,2.159119676009872,0.1591196760098721,74.23069462912851,0.016202696245688368,7.031624082758167,6.641859527748585,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.75394956817284,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,4.950186228084701,-0.04981377191529912,71.48778862269224,0.021068734418761455,3.407221941230984,7.333796667799128,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.528188056289006,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,9.8188594989611,-0.18114050103890023,70.072524794091,0.02672562353197848,7.280886474751481,7.9159308693902295,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.965889218120637,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,1.0728596630175546,0.07285966301755464,75.49777268800416,0.011966872613340219,8.23357991043143,7.493149788060629,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.567811053538938,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,1.835303231743841,-0.1646967682561591,73.65289494089566,0.014996810108357838,4.819130846916664,7.945722596645817,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.009465146718123,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,5.051037185214186,0.05103718521418621,70.125206188073,0.021099684449142026,9.677893769870611,8.277793343397084,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.077947294002337,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,9.722875333637084,-0.27712466636291566,68.09071140289143,0.02748463241126363,4.419805179043882,8.329283679701005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.126724138871454,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,1.3213674933954405,0.32136749339544046,74.34927065209796,0.013645588545268431,6.531842737291605,6.862198600655229,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.887447239825477,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,2.0477256559930908,0.047725655993090754,72.67272240092791,0.01637774854878989,4.7841217229227855,7.434170857011636,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.589431221359451,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,5.042565356598757,0.042565356598757376,71.33256698567483,0.01927876939114649,5.627211225104627,7.210098662676279,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.490566973542812,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.059457506723199,0.059457506723198605,72.01962101241875,0.026686183817320474,4.5792367239335645,8.639524040257752,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.059036038844926,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,0.636778644577793,-0.363221355422207,74.64970425865329,0.013005793841796945,4.363374883220747,7.563184991612726,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,8.135376945454917,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,2.199995714754384,0.19999571475438405,73.13870289065089,0.01627262561149258,1.1008355596488286,6.1168247710187345,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.277751030380845,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,4.985607339312658,-0.01439266068734213,71.11692140537953,0.017680524017936745,3.911677073438998,7.727632353669808,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.222582984912663,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,10.020389955122646,0.02038995512264563,70.34270810158382,0.02578717408437079,5.611778551328415,8.438032319483204,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.006569383707895,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,0.9372462609648643,-0.0627537390351357,73.71119782757731,0.012801994462977629,5.493351031017973,8.27561607797586,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.209164910294495,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,1.9120402181773462,-0.08795978182265385,73.68898106654473,0.01649172097439045,5.335665190191164,6.924184143078568,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,10.727336147986039,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,5.2575706403901075,0.25757064039010746,71.06466137968759,0.0174066932304561,5.296806253415211,8.065666276681231,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.220660135038514,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,10.071535384185118,0.07153538418511829,71.0020242267128,0.02794174330179599,5.510952430087551,6.9328271692018895,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.5152268048283,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,0.8287969543649518,-0.17120304563504818,73.74062367801403,0.012040139596067522,8.73187124049761,7.154305868291955,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,8.76455547039951,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,1.9438421453964163,-0.05615785460358369,73.7212846983506,0.014252643667746616,7.370556828892984,6.58989133112745,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,9.064057993311874,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,5.112112735388405,0.11211273538840505,74.02197946083207,0.02068574037007969,3.7709287954142208,6.815081197978852,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,101,,,,,,,,,,,,,11.560573852081218,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.048904436925314,0.04890443692531399,70.11777967779591,0.02705489268413238,4.856189097405535,8.692160791038509,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.707434511622578,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,0.8163209188590483,-0.18367908114095166,73.58244272802762,0.013832016836274406,4.383708896406881,7.2988229410696075,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.716689748847113,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,1.6530676068348389,-0.3469323931651611,73.04702056651676,0.014261105374780064,6.58587899393675,7.30578176605046,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.509635118419515,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,4.954153686196828,-0.045846313803171945,71.95141359842967,0.02129366119350683,6.063842734323765,7.9019812920447485,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.911312860568103,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,10.203316023761756,0.20331602376175617,70.08211291665761,0.02813562762896143,6.410628478357785,7.452114932757972,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.454769406284987,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,0.977234921094568,-0.022765078905432,74.99523053574119,0.013166542767741785,6.844083301028029,7.108849177657884,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,8.70251828444796,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,1.8648468836835368,-0.1351531163164632,73.85632014223184,0.01429350504243686,6.090156127125717,6.5432468304119995,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.550125121391648,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,5.105098987823659,0.10509898782365923,71.17439325315044,0.016842241582279503,5.507467260598728,7.18054520405387,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.660116987354026,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,10.177380390786702,0.17738039078670198,69.496756724716,0.02656194868289194,5.577224510571756,8.015125554401523,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,8.838182685557145,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,0.6519073585619304,-0.3480926414380696,72.45765138056213,0.01301131928935336,6.951753876418581,6.645250139516651,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,8.623322313481449,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,1.8822159341819693,-0.11778406581803069,73.017969241216,0.014518805443544636,4.9801523608201546,6.483700987580036,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.893998570306929,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,4.6820727694393405,-0.3179272305606595,69.70819425134171,0.01628477913741816,4.86439545839232,7.439096669403706,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.794366930396293,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.02898310593829,0.028983105938289455,69.64224869541192,0.027181115926672373,7.679564808715128,8.11606536120022,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.132614660865686,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,0.8616310966280805,-0.13836890337191954,73.05130539346378,0.013833202961958285,5.291448196847119,7.6185072638087865,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.563895881518869,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,2.228974875089226,0.22897487508922598,73.5276022831913,0.015168420413461519,2.228618791421108,7.190899159036743,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.172711708651715,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,5.375816092892123,0.3758160928921228,69.50233635473349,0.022399935932033002,6.069135744066052,7.648655420038883,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,11.123944059469183,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,10.029228831470567,0.029228831470566874,69.20890138297555,0.028028653517261096,3.7556977310782913,8.363867713886604,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.885508121230094,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,1.132860689809139,0.1328606898091389,73.88729972833227,0.015464102086108846,4.578964564072762,7.432712873105333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.219043478668425,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,2.059767123524831,0.059767123524831156,75.52559675007049,0.013013319467734392,7.8227826689733195,6.93161163809656,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.87523781900033,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,5.0403334147602505,0.04033341476025054,72.82551425504944,0.0198275515013422,5.8471302557387395,7.4249908413536305,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.797994989180902,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,9.717265492859662,-0.2827345071403382,70.22258265817199,0.024852775781936842,3.467959911421047,8.118793224948046,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.224149094814738,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,0.9088882008829217,-0.09111179911707834,72.49021710180048,0.01383609572361646,6.772504460586845,6.935450447229126,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.451707649715715,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,1.821092433007134,-0.17890756699286592,73.45622563992778,0.013433784825435547,6.354256496913292,7.106547105049409,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,10.324334405671973,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,5.000238204764864,0.0002382047648641361,71.07102909570135,0.01986862499530956,4.567807626207446,7.762657447873663,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,211,,,,,,,,,,,,,9.379854284455424,,,,,0.10,tod_only,576,phase_weighted_diag,5min,0.1,10.048474406046967,0.04847440604696729,72.02119659455836,0.02753386200122542,5.626110396002542,7.0525220183875375,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.22738336256411,,,,,0.01,tod_plus_weather,1008,identity,15min,0.01,0.9693523629935409,-0.030647637006459116,74.67104364180823,0.01243293528371111,6.545812754796973,6.937882227491812,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.933567557878288,,,,,0.02,tod_weather_load,288,diag_residual,60min,0.02,2.1672827696405976,0.16728276964059763,74.91932329921208,0.013884711438443413,2.1644185561783678,7.468847787878411,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,10.356203159391674,,,,,0.05,tod_only,576,phase_weighted_diag,5min,0.05,5.215041206225749,0.21504120622574874,73.46260604253317,0.02121722259479087,4.786487978216718,7.786618916835845,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,10.744307916433888,,,,,0.10,tod_plus_weather,1008,identity,15min,0.1,9.877997772476286,-0.12200222752371381,71.43449558418435,0.02689542552025509,6.900677227203658,8.07842700483751,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,10.485908337788551,,,,,0.01,tod_weather_load,288,diag_residual,60min,0.01,0.810309976562821,-0.189690023437179,72.56278397736173,0.012063937577088766,7.50552542763762,7.884141607359813,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.884368937031129,,,,,0.02,tod_only,576,phase_weighted_diag,5min,0.02,2.32952092028087,0.3295209202808702,76.58794427986786,0.016023051626768783,4.397153875051206,7.431856343632427,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.129042846213212,,,,,0.05,tod_plus_weather,1008,identity,15min,0.05,4.934433162222926,-0.06556683777707395,69.3736879494478,0.019857614244953033,4.170168532902868,6.863941989633994,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,11.31459491704488,,,,,0.10,tod_weather_load,288,diag_residual,60min,0.1,10.05539583195264,0.05539583195264086,69.5035261892106,0.026770996364176947,4.61869839346023,8.507214223342014,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,8.496655453563701,,,,,0.01,tod_only,576,phase_weighted_diag,5min,0.01,1.0277125668952343,0.02771256689523427,74.05558779301099,0.013065922431289666,5.5454394260883255,6.388462747040377,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.631227929188071,,,,,0.02,tod_plus_weather,1008,identity,15min,0.02,2.208670875278126,0.2086708752781261,76.89428782914455,0.015947779141174276,5.194043438231869,7.241524758788023,0.0,,,,,,,,,,,,,,,,,,,,,,,,
EXP-H2-ONLINE_UNCERTAINTY_CALIBRATION,Full non-convex robust UTOPF with conservative static Xi,307,,,,,,,,,,,,,9.290493065014358,,,,,0.05,tod_weather_load,288,diag_residual,60min,0.05,5.182947463223935,0.18294746322393518,73.78126686742785,0.01921225002460274,7.322477352042036,6.9853331315897425,0.0,,,,,,,,,,,,,,,,,,,,,,,,
